t, ekin, erot, evib_1, evib_2, evib_3, evib_4
3.3133133133133133e-06, 1.24060120045646e-19, 1.247850308102765e-19, 5.783444891576408e-20, 1.3725147794059353e-19, 1.6697973337971706e-19, 2.0609351600339327e-19
3.3233233233233235e-06, 1.2405474485230506e-19, 1.2477185000840883e-19, 5.782777901747173e-20, 1.372488718484502e-19, 1.6698879788254049e-19, 2.0611228348621426e-19
3.3333333333333333e-06, 1.2404942060910037e-19, 1.2475881130270745e-19, 5.782113856463596e-20, 1.3724623863545502e-19, 1.6699777428098735e-19, 2.0613094370250442e-19
3.3433433433433436e-06, 1.2404414676915867e-19, 1.2474591303066482e-19, 5.781452758457763e-20, 1.372435788735055e-19, 1.6700666342253066e-19, 2.061494974149532e-19
3.3533533533533534e-06, 1.2403892279197513e-19, 1.2473315355019028e-19, 5.780794610120228e-20, 1.37240893126634e-19, 1.670154661459505e-19, 2.0616794537943841e-19
3.3633633633633636e-06, 1.2403374814333448e-19, 1.247205312393514e-19, 5.780139413506829e-20, 1.372381819511071e-19, 1.6702418328143072e-19, 2.0618628834509856e-19
3.3733733733733734e-06, 1.2402862229523483e-19, 1.2470804449611882e-19, 5.779487170345386e-20, 1.3723544589552399e-19, 1.6703281565065453e-19, 2.0620452705440453e-19
3.3833833833833833e-06, 1.2402354472581088e-19, 1.2469569173811422e-19, 5.778837882042303e-20, 1.3723268550091333e-19, 1.670413640668988e-19, 2.062226622432303e-19
3.3933933933933935e-06, 1.2401851491925883e-19, 1.246834714023618e-19, 5.778191549689059e-20, 1.372299013008291e-19, 1.6704982933512738e-19, 2.0624069464092283e-19
3.4034034034034033e-06, 1.2401353236576225e-19, 1.2467138194504275e-19, 5.777548174068594e-20, 1.3722709382144518e-19, 1.6705821225208324e-19, 2.0625862497037114e-19
3.4134134134134136e-06, 1.2400859656141867e-19, 1.2465942184125306e-19, 5.7769077556616e-20, 1.3722426358164873e-19, 1.6706651360637949e-19, 2.062764539480746e-19
3.4234234234234234e-06, 1.2400370700816706e-19, 1.2464758958476436e-19, 5.776270294652706e-20, 1.3722141109313237e-19, 1.6707473417858935e-19, 2.0629418228421026e-19
3.4334334334334336e-06, 1.2399886321371694e-19, 1.2463588368778797e-19, 5.775635790936563e-20, 1.3721853686048522e-19, 1.6708287474133508e-19, 2.0631181068269965e-19
3.4434434434434434e-06, 1.2399406469147715e-19, 1.2462430268074184e-19, 5.775004244123839e-20, 1.372156413812829e-19, 1.6709093605937578e-19, 2.0632933984127451e-19
3.4534534534534537e-06, 1.2398931096048642e-19, 1.2461284511202072e-19, 5.77437565354711e-20, 1.3721272514617621e-19, 1.6709891888969414e-19, 2.0634677045154196e-19
3.4634634634634635e-06, 1.239846015453449e-19, 1.2460150954776908e-19, 5.773750018266659e-20, 1.3720978863897886e-19, 1.671068239815823e-19, 2.0636410319904876e-19
3.4734734734734737e-06, 1.2397993597614625e-19, 1.2459029457165716e-19, 5.773127337076184e-20, 1.3720683233675398e-19, 1.6711465207672643e-19, 2.063813387633449e-19
3.4834834834834835e-06, 1.2397531378840993e-19, 1.2457919878465975e-19, 5.772507608508415e-20, 1.3720385670989966e-19, 1.6712240390929064e-19, 2.063984778180464e-19
3.4934934934934938e-06, 1.2397073452301591e-19, 1.2456822080483798e-19, 5.771890830840632e-20, 1.3720086222223331e-19, 1.6713008020599955e-19, 2.0641552103089738e-19
3.5035035035035036e-06, 1.2396619772613899e-19, 1.2455735926712381e-19, 5.771277002100107e-20, 1.3719784933107506e-19, 1.671376816862202e-19, 2.064324690638314e-19
3.5135135135135134e-06, 1.2396170294918384e-19, 1.2454661282310737e-19, 5.770666120069445e-20, 1.3719481848733e-19, 1.6714520906204274e-19, 2.0644932257303208e-19
3.5235235235235237e-06, 1.239572497487222e-19, 1.2453598014082698e-19, 5.770058182291851e-20, 1.371917701355695e-19, 1.6715266303836025e-19, 2.0646608220899306e-19
3.5335335335335335e-06, 1.2395283768642916e-19, 1.2452545990456202e-19, 5.769453186076301e-20, 1.3718870471411148e-19, 1.6716004431294772e-19, 2.0648274861657714e-19
3.5435435435435437e-06, 1.2394846632902158e-19, 1.2451505081462829e-19, 5.768851128502635e-20, 1.371856226550996e-19, 1.6716735357653992e-19, 2.064993224350748e-19
3.5535535535535535e-06, 1.2394413524819667e-19, 1.2450475158717611e-19, 5.768252006426565e-20, 1.3718252438458152e-19, 1.671745915129085e-19, 2.0651580429826211e-19
3.5635635635635638e-06, 1.2393984402057117e-19, 1.244945609539911e-19, 5.767655816484606e-20, 1.3717941032258629e-19, 1.671817587989381e-19, 2.065321948344578e-19
3.5735735735735736e-06, 1.2393559222762208e-19, 1.244844776622973e-19, 5.767062555098917e-20, 1.3717628088320056e-19, 1.6718885610470158e-19, 2.0654849466657982e-19
3.583583583583584e-06, 1.2393137945562734e-19, 1.244745004745631e-19, 5.766472218482076e-20, 1.371731364746439e-19, 1.6719588409353434e-19, 2.065647044122011e-19
3.5935935935935936e-06, 1.2392720529560758e-19, 1.2446462816830939e-19, 5.765884802641766e-20, 1.3716997749934338e-19, 1.672028434221078e-19, 2.065808246836048e-19
3.603603603603604e-06, 1.239230693432686e-19, 1.2445485953592048e-19, 5.765300303385385e-20, 1.3716680435400686e-19, 1.6720973474050205e-19, 2.0659685608783882e-19
3.6136136136136137e-06, 1.2391897119894446e-19, 1.244451933844572e-19, 5.764718716324594e-20, 1.3716361742969567e-19, 1.672165586922776e-19, 2.066127992267697e-19
3.6236236236236235e-06, 1.2391491046754188e-19, 1.244356285354726e-19, 5.764140036879768e-20, 1.3716041711189625e-19, 1.6722331591454622e-19, 2.066286546971359e-19
3.6336336336336338e-06, 1.2391088675848434e-19, 1.2442616382482978e-19, 5.763564260284394e-20, 1.3715720378059094e-19, 1.672300070380411e-19, 2.0664442309060045e-19
3.6436436436436436e-06, 1.2390689968565739e-19, 1.244167981025224e-19, 5.762991381589387e-20, 1.3715397781032778e-19, 1.6723663268718605e-19, 2.0666010499380303e-19
3.653653653653654e-06, 1.2390294886735505e-19, 1.2440753023249717e-19, 5.762421395667334e-20, 1.3715073957028958e-19, 1.6724319348016404e-19, 2.0667570098841142e-19
3.6636636636636636e-06, 1.238990339262259e-19, 1.243983590924788e-19, 5.761854297216671e-20, 1.3714748942436209e-19, 1.672496900289847e-19, 2.0669121165117233e-19
3.673673673673674e-06, 1.238951544892212e-19, 1.2438928357379722e-19, 5.761290080765792e-20, 1.3714422773120118e-19, 1.6725612293955135e-19, 2.0670663755396162e-19
3.6836836836836837e-06, 1.2389131018754234e-19, 1.2438030258121684e-19, 5.760728740677087e-20, 1.3714095484429946e-19, 1.6726249281172687e-19, 2.0672197926383409e-19
3.693693693693694e-06, 1.2388750065658978e-19, 1.2437141503276828e-19, 5.760170271150907e-20, 1.3713767111205176e-19, 1.6726880023939923e-19, 2.0673723734307247e-19
3.7037037037037037e-06, 1.238837255359118e-19, 1.24362619859582e-19, 5.759614666229483e-20, 1.3713437687782002e-19, 1.6727504581054586e-19, 2.067524123492361e-19
3.713713713713714e-06, 1.2387998446915531e-19, 1.243539160057242e-19, 5.759061919800754e-20, 1.3713107247999725e-19, 1.672812301072975e-19, 2.0676750483520874e-19
3.723723723723724e-06, 1.2387627710401603e-19, 1.2434530242803484e-19, 5.75851202560215e-20, 1.371277582520708e-19, 1.672873537060012e-19, 2.0678251534924619e-19
3.7337337337337336e-06, 1.2387260309218945e-19, 1.243367780959676e-19, 5.757964977224304e-20, 1.3712443452268464e-19, 1.672934171772828e-19, 2.0679744443502303e-19
3.743743743743744e-06, 1.2386896208932289e-19, 1.2432834199143206e-19, 5.757420768114702e-20, 1.3712110161570113e-19, 1.672994210861083e-19, 2.0681229263167905e-19
3.7537537537537537e-06, 1.2386535375496815e-19, 1.2431999310863788e-19, 5.756879391581274e-20, 1.3711775985026185e-19, 1.673053659918448e-19, 2.0682706047386504e-19
3.763763763763764e-06, 1.2386177775253404e-19, 1.2431173045394083e-19, 5.756340840795921e-20, 1.3711440954084766e-19, 1.6731125244832076e-19, 2.0684174849178805e-19
3.7737737737737737e-06, 1.2385823374923996e-19, 1.2430355304569096e-19, 5.755805108797988e-20, 1.3711105099733812e-19, 1.6731708100388536e-19, 2.068563572112562e-19
3.783783783783784e-06, 1.2385472141607075e-19, 1.2429545991408261e-19, 5.755272188497673e-20, 1.3710768452507007e-19, 1.6732285220146731e-19, 2.0687088715372297e-19
3.7937937937937938e-06, 1.238512404277309e-19, 1.2428745010100641e-19, 5.75474207267938e-20, 1.3710431042489555e-19, 1.6732856657863295e-19, 2.068853388363309e-19
3.803803803803804e-06, 1.2384779046259967e-19, 1.2427952265990312e-19, 5.75421475400502e-20, 1.37100928993239e-19, 1.6733422466764369e-19, 2.0689971277195481e-19
3.813813813813814e-06, 1.2384437120268772e-19, 1.242716766556194e-19, 5.753690225017243e-20, 1.3709754052215365e-19, 1.6733982699551272e-19, 2.0691400946924468e-19
3.823823823823824e-06, 1.238409823335925e-19, 1.242639111642654e-19, 5.753168478142634e-20, 1.3709414529937728e-19, 1.6734537408406117e-19, 2.069282294326678e-19
3.833833833833834e-06, 1.2383762354445648e-19, 1.2425622527307408e-19, 5.752649505694836e-20, 1.3709074360838737e-19, 1.6735086644997352e-19, 2.069423731625507e-19
3.843843843843844e-06, 1.2383429452792369e-19, 1.2424861808026249e-19, 5.752133299877631e-20, 1.3708733572845538e-19, 1.6735630460485243e-19, 2.0695644115512024e-19
3.853853853853854e-06, 1.2383099498009788e-19, 1.2424108869489477e-19, 5.751619852787965e-20, 1.3708392193470056e-19, 1.6736168905527297e-19, 2.0697043390254474e-19
3.863863863863864e-06, 1.2382772460050146e-19, 1.242336362367468e-19, 5.75110915641892e-20, 1.3708050249814283e-19, 1.6736702030283608e-19, 2.0698435189297415e-19
3.873873873873874e-06, 1.2382448309203448e-19, 1.242262598361727e-19, 5.750601202662638e-20, 1.3707707768575535e-19, 1.673722988442216e-19, 2.0699819561058004e-19
3.883883883883884e-06, 1.238212701609339e-19, 1.24218958633973e-19, 5.750095983313189e-20, 1.3707364776051607e-19, 1.6737752517124053e-19, 2.070119655355951e-19
3.893893893893894e-06, 1.2381808551673422e-19, 1.242117317812645e-19, 5.749593490069393e-20, 1.3707021298145892e-19, 1.6738269977088687e-19, 2.0702566214435215e-19
3.903903903903904e-06, 1.2381492887222729e-19, 1.242045784393517e-19, 5.749093714537598e-20, 1.3706677360372418e-19, 1.6738782312538865e-19, 2.0703928590932267e-19
3.913913913913914e-06, 1.2381179994342458e-19, 1.2419749777960004e-19, 5.748596648234401e-20, 1.3706332987860837e-19, 1.6739289571225853e-19, 2.0705283729915504e-19
3.923923923923924e-06, 1.2380869844951736e-19, 1.2419048898331065e-19, 5.748102282589324e-20, 1.3705988205361343e-19, 1.6739791800434373e-19, 2.0706631677871219e-19
3.933933933933934e-06, 1.2380562411283965e-19, 1.241835512415967e-19, 5.747610608947449e-20, 1.370564303724953e-19, 1.6740289046987547e-19, 2.070797248091089e-19
3.943943943943944e-06, 1.238025766588308e-19, 1.2417668375526135e-19, 5.747121618572e-20, 1.370529750753119e-19, 1.674078135725178e-19, 2.070930618477487e-19
3.953953953953954e-06, 1.2379955581599774e-19, 1.2416988573467721e-19, 5.746635302646883e-20, 1.3704951639847053e-19, 1.6741268777141583e-19, 2.0710632834836033e-19
3.963963963963964e-06, 1.2379656131587932e-19, 1.2416315639966747e-19, 5.746151652279183e-20, 1.3704605457477468e-19, 1.6741751352124352e-19, 2.0711952476103373e-19
3.973973973973974e-06, 1.2379359289300934e-19, 1.2415649497938835e-19, 5.745670658501612e-20, 1.3704258983347025e-19, 1.674222912722508e-19, 2.0713265153225572e-19
3.983983983983984e-06, 1.237906502848815e-19, 1.2414990071221323e-19, 5.745192312274918e-20, 1.3703912240029118e-19, 1.6742702147031024e-19, 2.0714570910494523e-19
3.993993993993994e-06, 1.23787733231914e-19, 1.2414337284561811e-19, 5.744716604490251e-20, 1.3703565249750456e-19, 1.674317045569631e-19, 2.071586979184882e-19
4.004004004004004e-06, 1.2378484147741497e-19, 1.2413691063606865e-19, 5.744243525971486e-20, 1.3703218034395514e-19, 1.6743634096946495e-19, 2.0717161840877194e-19
4.014014014014014e-06, 1.2378197476754766e-19, 1.2413051334890853e-19, 5.743773067477504e-20, 1.3702870615510927e-19, 1.674409311408308e-19, 2.0718447100821927e-19
4.024024024024024e-06, 1.2377913285129678e-19, 1.2412418025824937e-19, 5.743305219704434e-20, 1.370252301430984e-19, 1.6744547549987947e-19, 2.071972561458222e-19
4.034034034034034e-06, 1.2377631548043524e-19, 1.241179106468619e-19, 5.742839973287856e-20, 1.3702175251676187e-19, 1.6744997447127784e-19, 2.072099742471752e-19
4.044044044044044e-06, 1.237735224094905e-19, 1.2411170380606865e-19, 5.74237731880496e-20, 1.3701827348168933e-19, 1.674544284755842e-19, 2.0722262573450822e-19
4.0540540540540545e-06, 1.2377075339571282e-19, 1.2410555903563787e-19, 5.741917246776669e-20, 1.3701479324026254e-19, 1.6745883792929148e-19, 2.0723521102671917e-19
4.064064064064064e-06, 1.2376800819904175e-19, 1.2409947564367896e-19, 5.741459747669726e-20, 1.3701131199169674e-19, 1.6746320324486962e-19, 2.072477305394062e-19
4.074074074074074e-06, 1.2376528658207554e-19, 1.2409345294653907e-19, 5.74100481189874e-20, 1.3700782993208132e-19, 1.6746752483080776e-19, 2.0726018468489953e-19
4.084084084084084e-06, 1.2376258831003834e-19, 1.240874902687011e-19, 5.740552429828196e-20, 1.3700434725442025e-19, 1.6747180309165584e-19, 2.0727257387229296e-19
4.094094094094094e-06, 1.237599131507507e-19, 1.2408158694268302e-19, 5.740102591774426e-20, 1.370008641486718e-19, 1.6747603842806573e-19, 2.0728489850747504e-19
4.1041041041041045e-06, 1.237572608745972e-19, 1.2407574230893837e-19, 5.739655288007552e-20, 1.3699738080178784e-19, 1.6748023123683177e-19, 2.072971589931598e-19
4.114114114114114e-06, 1.237546312544975e-19, 1.2406995571575813e-19, 5.739210508753383e-20, 1.3699389739775266e-19, 1.6748438191093117e-19, 2.073093557289173e-19
4.124124124124124e-06, 1.237520240658753e-19, 1.2406422651917373e-19, 5.738768244195284e-20, 1.3699041411762134e-19, 1.674884908395636e-19, 2.0732148911120366e-19
4.134134134134134e-06, 1.237494390866299e-19, 1.2405855408286145e-19, 5.738328484476009e-20, 1.3698693113955754e-19, 1.6749255840819057e-19, 2.0733355953339095e-19
4.1441441441441446e-06, 1.237468760971059e-19, 1.240529377780478e-19, 5.737891219699501e-20, 1.3698344863887094e-19, 1.6749658499857424e-19, 2.0734556738579663e-19
4.154154154154154e-06, 1.2374433488006499e-19, 1.2404737698341636e-19, 5.737456439932654e-20, 1.3697996678805413e-19, 1.6750057098881591e-19, 2.0735751305571262e-19
4.164164164164164e-06, 1.2374181522065718e-19, 1.2404187108501556e-19, 5.737024135207053e-20, 1.369764857568191e-19, 1.6750451675339394e-19, 2.073693969274342e-19
4.174174174174174e-06, 1.2373931690639295e-19, 1.2403641947616786e-19, 5.736594295520668e-20, 1.3697300571213323e-19, 1.675084226632013e-19, 2.0738121938228853e-19
4.184184184184185e-06, 1.2373683972711497e-19, 1.2403102155737983e-19, 5.736166910839525e-20, 1.369695268182549e-19, 1.675122890855828e-19, 2.0739298079866267e-19
4.1941941941941945e-06, 1.2373438347497148e-19, 1.240256767362536e-19, 5.735741971099347e-20, 1.369660492367686e-19, 1.6751611638437172e-19, 2.0740468155203167e-19
4.204204204204204e-06, 1.2373194794438793e-19, 1.2402038442739934e-19, 5.735319466207155e-20, 1.369625731266196e-19, 1.6751990491992614e-19, 2.0741632201498605e-19
4.214214214214214e-06, 1.2372953293204117e-19, 1.2401514405234877e-19, 5.734899386042851e-20, 1.369590986441482e-19, 1.6752365504916487e-19, 2.0742790255725898e-19
4.224224224224224e-06, 1.2372713823683303e-19, 1.2400995503946987e-19, 5.734481720460759e-20, 1.3695562594312365e-19, 1.6752736712560293e-19, 2.0743942354575341e-19
4.234234234234235e-06, 1.2372476365986355e-19, 1.2400481682388267e-19, 5.734066459291149e-20, 1.369521551747775e-19, 1.6753104149938665e-19, 2.0745088534456865e-19
4.2442442442442444e-06, 1.2372240900440543e-19, 1.2399972884737603e-19, 5.733653592341719e-20, 1.3694868648783665e-19, 1.6753467851732837e-19, 2.0746228831502676e-19
4.254254254254254e-06, 1.2372007407587894e-19, 1.2399469055832554e-19, 5.733243109399058e-20, 1.3694522002855591e-19, 1.6753827852294078e-19, 2.074736328156987e-19
4.264264264264264e-06, 1.2371775868182616e-19, 1.2398970141161243e-19, 5.732835000230078e-20, 1.369417559407502e-19, 1.6754184185647085e-19, 2.0748491920243006e-19
4.274274274274275e-06, 1.2371546263188645e-19, 1.239847608685435e-19, 5.73242925458342e-20, 1.3693829436582637e-19, 1.6754536885493342e-19, 2.0749614782836665e-19
4.2842842842842845e-06, 1.2371318573777162e-19, 1.2397986839677207e-19, 5.732025862190827e-20, 1.3693483544281456e-19, 1.675488598521443e-19, 2.0750731904397975e-19
4.294294294294294e-06, 1.23710927813242e-19, 1.2397502347021998e-19, 5.7316248127685e-20, 1.3693137930839928e-19, 1.675523151787532e-19, 2.0751843319709103e-19
4.304304304304304e-06, 1.2370868867408253e-19, 1.2397022556900043e-19, 5.731226096018417e-20, 1.3692792609695002e-19, 1.6755573516227603e-19, 2.0752949063289733e-19
4.314314314314314e-06, 1.237064681380786e-19, 1.2396547417934195e-19, 5.730829701629635e-20, 1.369244759405514e-19, 1.6755912012712718e-19, 2.0754049169399505e-19
4.324324324324325e-06, 1.2370426602499293e-19, 1.239607687935133e-19, 5.730435619279562e-20, 1.369210289690332e-19, 1.675624703946511e-19, 2.0755143672040436e-19
4.3343343343343345e-06, 1.2370208215654266e-19, 1.2395610890974925e-19, 5.730043838635204e-20, 1.369175853099998e-19, 1.6756578628315377e-19, 2.075623260495931e-19
4.344344344344344e-06, 1.2369991635637614e-19, 1.239514940321773e-19, 5.729654349354388e-20, 1.3691414508885925e-19, 1.675690681079336e-19, 2.0757316001650038e-19
4.354354354354354e-06, 1.236977684500509e-19, 1.2394692367074544e-19, 5.729267141086962e-20, 1.3691070842885217e-19, 1.6757231618131233e-19, 2.0758393895356004e-19
4.364364364364365e-06, 1.2369563826501111e-19, 1.239423973411507e-19, 5.728882203475969e-20, 1.369072754510801e-19, 1.6757553081266518e-19, 2.0759466319072381e-19
4.374374374374375e-06, 1.2369352563056513e-19, 1.2393791456476863e-19, 5.728499526158799e-20, 1.369038462745336e-19, 1.6757871230845095e-19, 2.0760533305548416e-19
4.384384384384384e-06, 1.2369143037786516e-19, 1.239334748685837e-19, 5.728119098768315e-20, 1.3690042101611994e-19, 1.6758186097224169e-19, 2.0761594887289693e-19
4.394394394394394e-06, 1.236893523398839e-19, 1.2392907778512058e-19, 5.727740910933961e-20, 1.3689699979069057e-19, 1.6758497710475208e-19, 2.0762651096560381e-19
4.404404404404405e-06, 1.23687291351395e-19, 1.239247228523762e-19, 5.727364952282845e-20, 1.3689358271106805e-19, 1.675880610038684e-19, 2.0763701965385446e-19
4.414414414414415e-06, 1.2368524724895125e-19, 1.239204096137528e-19, 5.726991212440794e-20, 1.368901698880728e-19, 1.675911129646773e-19, 2.076474752555284e-19
4.4244244244244245e-06, 1.2368321987086433e-19, 1.2391613761799174e-19, 5.726619681033403e-20, 1.3688676143054953e-19, 1.675941332794941e-19, 2.0765787808615681e-19
4.434434434434434e-06, 1.236812090571839e-19, 1.2391190641910812e-19, 5.726250347687045e-20, 1.3688335744539324e-19, 1.6759712223789094e-19, 2.076682284589439e-19
4.444444444444444e-06, 1.236792146496779e-19, 1.239077155763263e-19, 5.725883202029867e-20, 1.3687995803757494e-19, 1.6760008012672457e-19, 2.0767852668478812e-19
4.454454454454455e-06, 1.2367723649181255e-19, 1.2390356465401616e-19, 5.725518233692773e-20, 1.3687656331016706e-19, 1.6760300723016375e-19, 2.0768877307230328e-19
4.464464464464465e-06, 1.2367527442873234e-19, 1.2389945322163024e-19, 5.725155432310375e-20, 1.3687317336436861e-19, 1.6760590382971642e-19, 2.076989679278392e-19
4.4744744744744744e-06, 1.2367332830724084e-19, 1.2389538085364156e-19, 5.724794787521924e-20, 1.3686978829952987e-19, 1.676087702042566e-19, 2.0770911155550237e-19
4.484484484484484e-06, 1.236713979757818e-19, 1.2389134712948237e-19, 5.724436288972235e-20, 1.3686640821317697e-19, 1.676116066300509e-19, 2.0771920425717621e-19
4.494494494494495e-06, 1.2366948328441919e-19, 1.2388735163348351e-19, 5.724079926312575e-20, 1.3686303320103594e-19, 1.6761441338078492e-19, 2.0772924633254127e-19
4.504504504504505e-06, 1.236675840848196e-19, 1.2388339395481466e-19, 5.723725689201548e-20, 1.3685966335705674e-19, 1.6761719072758907e-19, 2.0773923807909503e-19
4.5145145145145146e-06, 1.2366570023023312e-19, 1.2387947368742528e-19, 5.723373567305944e-20, 1.3685629877343667e-19, 1.6761993893906438e-19, 2.0774917979217173e-19
4.524524524524524e-06, 1.2366383157547483e-19, 1.2387559042998626e-19, 5.72302355030159e-20, 1.3685293954064382e-19, 1.6762265828130794e-19, 2.077590717649618e-19
4.534534534534535e-06, 1.2366197797690746e-19, 1.238717437858324e-19, 5.72267562787416e-20, 1.3684958574743996e-19, 1.6762534901793797e-19, 2.077689142885311e-19
4.544544544544545e-06, 1.2366013929242304e-19, 1.2386793336290553e-19, 5.722329789719987e-20, 1.3684623748090326e-19, 1.6762801141011874e-19, 2.0777870765184004e-19
4.554554554554555e-06, 1.2365831538142527e-19, 1.238641587736984e-19, 5.721986025546848e-20, 1.3684289482645084e-19, 1.6763064571658513e-19, 2.0778845214176247e-19
4.5645645645645645e-06, 1.2365650610481196e-19, 1.238604196351992e-19, 5.721644325074727e-20, 1.3683955786786075e-19, 1.6763325219366704e-19, 2.0779814804310432e-19
4.574574574574574e-06, 1.236547113249584e-19, 1.2385671556883683e-19, 5.721304678036577e-20, 1.36836226687294e-19, 1.676358310953134e-19, 2.0780779563862215e-19
4.584584584584585e-06, 1.236529309056998e-19, 1.2385304620042688e-19, 5.720967074179043e-20, 1.3683290136531608e-19, 1.6763838267311595e-19, 2.0781739520904135e-19
4.594594594594595e-06, 1.2365116471231496e-19, 1.2384941116011826e-19, 5.720631503263194e-20, 1.3682958198091837e-19, 1.6764090717633284e-19, 2.0782694703307426e-19
4.604604604604605e-06, 1.2364941261150883e-19, 1.2384581008234044e-19, 5.720297955065211e-20, 1.3682626861153916e-19, 1.6764340485191189e-19, 2.0783645138743815e-19
4.614614614614614e-06, 1.2364767447139738e-19, 1.2384224260575143e-19, 5.719966419377085e-20, 1.3682296133308448e-19, 1.6764587594451364e-19, 2.0784590854687283e-19
4.624624624624625e-06, 1.2364595016149021e-19, 1.2383870837318642e-19, 5.71963688600728e-20, 1.3681966021994872e-19, 1.6764832069653413e-19, 2.0785531878415824e-19
4.634634634634635e-06, 1.2364423955267556e-19, 1.23835207031607e-19, 5.719309344781393e-20, 1.3681636534503483e-19, 1.6765073934812745e-19, 2.0786468237013178e-19
4.644644644644645e-06, 1.2364254251720346e-19, 1.2383173823205104e-19, 5.718983785542793e-20, 1.368130767797745e-19, 1.6765313213722802e-19, 2.078739995737055e-19
4.6546546546546545e-06, 1.2364085892867144e-19, 1.2382830162958321e-19, 5.718660198153244e-20, 1.3680979459414782e-19, 1.6765549929957264e-19, 2.0788327066188302e-19
4.664664664664664e-06, 1.2363918866200744e-19, 1.2382489688324616e-19, 5.718338572493516e-20, 1.3680651885670297e-19, 1.6765784106872233e-19, 2.0789249589977647e-19
4.674674674674675e-06, 1.2363753159345618e-19, 1.2382152365601215e-19, 5.718018898463981e-20, 1.3680324963457544e-19, 1.6766015767608391e-19, 2.0790167555062295e-19
4.684684684684685e-06, 1.236358876005634e-19, 1.2381818161473555e-19, 5.717701165985199e-20, 1.3679998699350718e-19, 1.6766244935093135e-19, 2.0791080987580115e-19
4.694694694694695e-06, 1.236342565621602e-19, 1.2381487043010567e-19, 5.717385364998478e-20, 1.3679673099786542e-19, 1.6766471632042687e-19, 2.0791989913484757e-19
4.7047047047047045e-06, 1.2363263835835026e-19, 1.2381158977660032e-19, 5.717071485466434e-20, 1.3679348171066124e-19, 1.676669588096418e-19, 2.0792894358547264e-19
4.714714714714715e-06, 1.2363103287049335e-19, 1.2380833933243995e-19, 5.716759517373529e-20, 1.3679023919356797e-19, 1.6766917704157732e-19, 2.0793794348357666e-19
4.724724724724725e-06, 1.2362943998119239e-19, 1.2380511877954231e-19, 5.716449450726598e-20, 1.3678700350693937e-19, 1.6767137123718485e-19, 2.0794689908326564e-19
4.734734734734735e-06, 1.2362785957427841e-19, 1.2380192780347772e-19, 5.716141275555366e-20, 1.3678377470982751e-19, 1.676735416153863e-19, 2.0795581063686688e-19
4.744744744744745e-06, 1.2362629153479717e-19, 1.2379876609342487e-19, 5.715834981912944e-20, 1.367805528600005e-19, 1.6767568839309405e-19, 2.0796467839494446e-19
4.754754754754755e-06, 1.2362473574899487e-19, 1.237956333421272e-19, 5.715530559876322e-20, 1.3677733801395995e-19, 1.6767781178523073e-19, 2.0797350260631454e-19
4.764764764764765e-06, 1.236231921043047e-19, 1.2379252924584976e-19, 5.715227999546845e-20, 1.3677413022695825e-19, 1.676799120047489e-19, 2.0798228351806047e-19
4.774774774774775e-06, 1.2362166048933324e-19, 1.2378945350433676e-19, 5.714927291050674e-20, 1.3677092955301563e-19, 1.6768198926265023e-19, 2.079910213755479e-19
4.784784784784785e-06, 1.2362014079384736e-19, 1.2378640582076942e-19, 5.714628424539242e-20, 1.3676773604493695e-19, 1.676840437680049e-19, 2.0799971642243943e-19
4.7947947947947945e-06, 1.2361863290876077e-19, 1.2378338590172457e-19, 5.714331390189691e-20, 1.367645497543284e-19, 1.6768607572797034e-19, 2.0800836890070948e-19
4.804804804804805e-06, 1.2361713672612118e-19, 1.237803934571336e-19, 5.714036178205301e-20, 1.3676137073161387e-19, 1.676880853478101e-19, 2.080169790506587e-19
4.814814814814815e-06, 1.2361565213909733e-19, 1.2377742820024205e-19, 5.71374277881591e-20, 1.367581990260512e-19, 1.6769007283091242e-19, 2.080255471109284e-19
4.824824824824825e-06, 1.236141790419663e-19, 1.237744898475696e-19, 5.713451182278315e-20, 1.3675503468574817e-19, 1.6769203837880848e-19, 2.0803407331851484e-19
4.834834834834835e-06, 1.2361271733010096e-19, 1.2377157811887059e-19, 5.713161378876674e-20, 1.3675187775767834e-19, 1.676939821911907e-19, 2.0804255790878318e-19
4.844844844844845e-06, 1.2361126689995785e-19, 1.237686927370951e-19, 5.712873358922882e-20, 1.3674872828769667e-19, 1.6769590446593055e-19, 2.080510011154816e-19
4.854854854854855e-06, 1.2360982764906417e-19, 1.2376583342835044e-19, 5.712587112756951e-20, 1.3674558632055496e-19, 1.6769780539909648e-19, 2.0805940317075496e-19
4.864864864864865e-06, 1.236083994760067e-19, 1.2376299992186312e-19, 5.712302630747369e-20, 1.3674245189991706e-19, 1.676996851849714e-19, 2.0806776430515859e-19
4.874874874874875e-06, 1.2360698228041887e-19, 1.2376019194994128e-19, 5.712019903291455e-20, 1.3673932506837392e-19, 1.6770154401607014e-19, 2.0807608474767173e-19
4.884884884884885e-06, 1.2360557596296969e-19, 1.237574092479377e-19, 5.711738920815702e-20, 1.3673620586745848e-19, 1.6770338208315664e-19, 2.08084364725711e-19
4.894894894894895e-06, 1.2360418042535145e-19, 1.2375465155421314e-19, 5.711459673776107e-20, 1.3673309433766031e-19, 1.6770519957526098e-19, 2.0809260446514352e-19
4.904904904904905e-06, 1.2360279557026879e-19, 1.2375191861010019e-19, 5.711182152658497e-20, 1.3672999051844014e-19, 1.677069966796962e-19, 2.0810080419030017e-19
