t, temp, trot, tvib_1, tvib_2, tvib_3, tvib_4
2.332332332332332e-06, 6033.721126591152, 6139.418587952834, 6103.81014479113, 6005.7614063869505, 5902.293514979909, 5803.454766771187
2.3423423423423424e-06, 6033.022056233683, 6137.492570966826, 6103.171850876847, 6005.931242311572, 5902.89281266796, 5804.294226584267
2.3523523523523522e-06, 6032.330404586501, 6135.588977547676, 6102.533026026134, 6006.095794248963, 5903.486163562446, 5805.128046649492
2.3623623623623625e-06, 6031.64608521885, 6133.707532053085, 6101.893742402812, 6006.255139799517, 5904.073629404357, 5805.956275304458
2.3723723723723723e-06, 6030.969012779638, 6131.847962348501, 6101.254070721653, 6006.409355552243, 5904.655271239695, 5806.778960380185
2.3823823823823825e-06, 6030.299102982754, 6130.009999761364, 6100.614080271833, 6006.5585170979175, 5905.231149428163, 5807.59614920722
2.3923923923923923e-06, 6029.636272592449, 6128.1933790359435, 6099.973838939855, 6006.702699041995, 5905.801323651409, 5808.407888621672
2.4024024024024026e-06, 6028.980439409183, 6126.397838288778, 6099.333413232219, 6006.841975017388, 5906.365852921333, 5809.214224971129
2.4124124124124124e-06, 6028.331522255492, 6124.623118964702, 6098.692868297753, 6006.976417697049, 5906.9247955883875, 5810.015204120536
2.4224224224224226e-06, 6027.68944096225, 6122.868965793448, 6098.052267949589, 6007.106098806389, 5907.478209349707, 5810.810871457966
2.4324324324324325e-06, 6027.054116355057, 6121.135126746831, 6097.411674686731, 6007.231089135521, 5908.026151256869, 5811.601271900321
2.4424424424424427e-06, 6026.425470240883, 6119.421352996486, 6096.771149715393, 6007.351458551343, 5908.568677723936, 5812.386449898959
2.4524524524524525e-06, 6025.803425394948, 6117.727398872183, 6096.13075296997, 6007.467276009456, 5909.105844535201, 5813.166449445248
2.4624624624624623e-06, 6025.187905547754, 6116.05302182067, 6095.490543133673, 6007.578609565915, 5909.637706852829, 5813.941314076038
2.4724724724724726e-06, 6024.57883537236, 6114.397982365088, 6094.850577658815, 6007.685526388831, 5910.164319224249, 5814.711086879056
2.4824824824824824e-06, 6023.976140471837, 6112.762044064895, 6094.210912786945, 6007.788092769803, 5910.685735589974, 5815.475810498255
2.4924924924924926e-06, 6023.379747366967, 6111.144973476348, 6093.5716035684545, 6007.886374135217, 5911.202009290617, 5816.235527139065
2.5025025025025024e-06, 6022.789583484039, 6109.546540113489, 6092.932703882016, 6007.980435057368, 5911.713193074223, 5816.990278573574
2.5125125125125127e-06, 6022.205577142926, 6107.966516409655, 6092.294266453786, 6008.070339265445, 5912.219339103684, 5817.740106145673
2.5225225225225225e-06, 6021.627657545268, 6106.404677679508, 6091.656342876078, 6008.156149656385, 5912.720498963355, 5818.485050776088
2.5325325325325327e-06, 6021.0557547629005, 6104.860802081548, 6091.018983626047, 6008.237928305542, 5913.216723666427, 5819.225152967387
2.5425425425425426e-06, 6020.4897997264225, 6103.334670581145, 6090.382238083847, 6008.31573647725, 5913.708063661571, 5819.960452808884
2.552552552552553e-06, 6019.929724213904, 6101.826066914046, 6089.746154550696, 6008.389634635242, 5914.194568839921, 5820.69098998152
2.5625625625625626e-06, 6019.375460839839, 6100.334777550376, 6089.110780266484, 6008.459682452899, 5914.676288541519, 5821.416803762633
2.5725725725725724e-06, 6018.8269430441605, 6098.860591659111, 6088.476161427291, 6008.525938823396, 5915.153271562158, 5822.137933030716
2.5825825825825827e-06, 6018.28410508156, 6097.403301073026, 6087.842343202528, 6008.588461869706, 5915.6255661598225, 5822.854416270069
2.5925925925925925e-06, 6017.746882010782, 6095.9627002541065, 6087.209369751842, 6008.647308954451, 5916.093220061106, 5823.566291575415
2.6026026026026027e-06, 6017.215209684239, 6094.538586259419, 6086.577284241777, 6008.702536689654, 5916.556280467622, 5824.2735966564505
2.6126126126126125e-06, 6016.689024737675, 6093.130758707437, 6085.946128862168, 6008.75420094634, 5917.014794062197, 5824.976368842341
2.6226226226226228e-06, 6016.168264580033, 6091.739019744812, 6085.315944842302, 6008.80235686401, 5917.468807015169, 5825.674645086148
2.6326326326326326e-06, 6015.652867383415, 6090.363174013586, 6084.686772466805, 6008.847058860013, 5917.918364990382, 5826.368461969205
2.642642642642643e-06, 6015.142772073231, 6089.003028618837, 6084.058651091375, 6008.888360638758, 5918.363513151451, 5827.057855705446
2.6526526526526527e-06, 6014.637918318516, 6087.658393096758, 6083.431619158056, 6008.926315200835, 5918.804296167281, 5827.742862145656
2.662662662662663e-06, 6014.138246522257, 6086.3290793831575, 6082.805714210615, 6008.960974852003, 5919.240758218455, 5828.423516781691
2.6726726726726727e-06, 6013.643697812019, 6085.01490178238, 6082.180972909371, 6008.992391212071, 5919.672943002662, 5829.0998547506315
2.6826826826826825e-06, 6013.154214030574, 6083.715676936631, 6081.557431045977, 6009.020615223632, 5920.100893740573, 5829.771910838881
2.6926926926926928e-06, 6012.669737726757, 6082.431223795721, 6080.935123557932, 6009.045697160734, 5920.5246531815, 5830.439719486213
2.7027027027027026e-06, 6012.190212146366, 6081.1613635872, 6080.314084542889, 6009.067686637376, 5920.944263609007, 5831.103314789784
2.712712712712713e-06, 6011.715581223269, 6079.9059197868955, 6079.694347272657, 6009.08663261595, 5921.359766846239, 5831.762730508059
2.7227227227227226e-06, 6011.245789570566, 6078.664718089838, 6079.075944207166, 6009.102583415535, 5921.771204261633, 5832.418000064727
2.732732732732733e-06, 6010.780782471903, 6077.437586381568, 6078.458907008003, 6009.115586720092, 5922.178616774011, 5833.069156552531
2.7427427427427427e-06, 6010.32050587293, 6076.22435470983, 6077.843266551947, 6009.125689586571, 5922.582044858094, 5833.716232737084
2.752752752752753e-06, 6009.864906372831, 6075.02485525664, 6077.229052944146, 6009.13293845287, 5922.981528549601, 5834.359261060604
2.7627627627627628e-06, 6009.41393121599, 6073.838922310717, 6076.6162955312375, 6009.137379145745, 5923.377107450636, 5834.998273645629
2.772772772772773e-06, 6008.967528283794, 6072.66639224029, 6076.005022914032, 6009.139056888571, 5923.768820734347, 5835.6333022986555
2.782782782782783e-06, 6008.525646086495, 6071.507103466254, 6075.395262960314, 6009.138016309016, 5924.156707150415, 5836.264378513771
2.792792792792793e-06, 6008.088233755251, 6070.360896435685, 6074.787042817208, 6009.134301446642, 5924.540805029806, 5836.891533476197
2.802802802802803e-06, 6007.65524103422, 6069.227613595714, 6074.180388923488, 6009.127955760352, 5924.921152289758, 5837.514798065821
2.8128128128128127e-06, 6007.226618272765, 6068.10709936773, 6073.575327021593, 6009.119022135801, 5925.2977864385175, 5838.134202860667
2.822822822822823e-06, 6006.8023164178085, 6066.99920012194, 6072.971882169557, 6009.107542892669, 5925.670744580192, 5838.749778140321
2.8328328328328327e-06, 6006.382287006263, 6065.9037641522555, 6072.370078752767, 6009.0935597918515, 5926.040063419646, 5839.361553889333
2.842842842842843e-06, 6005.9664821575325, 6064.820641651512, 6071.769940495348, 6009.077114042574, 5926.405779266709, 5839.969559800547
2.852852852852853e-06, 6005.5548545661595, 6063.7496846870245, 6071.171490471694, 6009.058246309372, 5926.767928041306, 5840.573825278412
2.862862862862863e-06, 6005.14735749457, 6062.69074717645, 6070.574751117545, 6009.036996719043, 5927.126545277687, 5841.174379442249
2.872872872872873e-06, 6004.743944765889, 6061.643684863983, 6069.979744241026, 6009.0134048674445, 5927.481666128994, 5841.771251129459
2.882882882882883e-06, 6004.344570756861, 6060.608355296861, 6069.3864910335, 6008.987509826249, 5927.83332537172, 5842.364468898721
2.892892892892893e-06, 6003.949190390877, 6059.584617802174, 6068.795012080232, 6008.95935014959, 5928.181557410058, 5842.954061033115
2.902902902902903e-06, 6003.557759131094, 6058.572333463984, 6068.205327370925, 6008.928963880633, 5928.526396280228, 5843.540055543243
2.912912912912913e-06, 6003.17023297361, 6057.571365100755, 6067.617456310059, 6008.896388558063, 5928.867875654759, 5844.122480170277
2.922922922922923e-06, 6002.786568440795, 6056.581577243066, 6067.031417727116, 6008.86166122247, 5929.206028846737, 5844.701362388999
2.932932932932933e-06, 6002.406722574644, 6055.602836111619, 6066.447229886607, 6008.824818422676, 5929.540888813952, 5845.276729410779
2.942942942942943e-06, 6002.030652930274, 6054.635009595552, 6065.8649104979095, 6008.785896221962, 5929.8724881628395, 5845.848608186522
2.952952952952953e-06, 6001.6583175694595, 6053.677967231022, 6065.284476725106, 6008.744930204239, 5930.200859152853, 5846.417025409595
2.962962962962963e-06, 6001.2896750542905, 6052.73158018007, 6064.705945196508, 6008.70195548011, 5930.526033700258, 5846.982007518707
2.972972972972973e-06, 6000.924684440868, 6051.795721209776, 6064.129332014081, 6008.657006692866, 5930.84804338208, 5847.543580700732
2.982982982982983e-06, 6000.563305273178, 6050.870264671681, 6063.554652762792, 6008.610118024428, 5931.166919440115, 5848.1017708935315
2.992992992992993e-06, 6000.2054975769115, 6049.955086481474, 6062.981922519782, 6008.56132320117, 5931.482692784893, 5848.656603788738
3.003003003003003e-06, 5999.851221853465, 6049.050064098954, 6062.411155863291, 6008.510655499698, 5931.795393999189, 5849.20810483447
3.0130130130130133e-06, 5999.500439074005, 6048.155076508256, 6061.842366881599, 6008.458147752562, 5932.10505334201, 5849.756299238052
3.023023023023023e-06, 5999.153110673577, 6047.270004198328, 6061.275569181754, 6008.403832353845, 5932.411700752245, 5850.301211968682
3.033033033033033e-06, 5998.809198545308, 6046.394729143673, 6060.710775898147, 6008.347741264757, 5932.715365852299, 5850.842867760071
3.043043043043043e-06, 5998.468665034714, 6045.529134785343, 6060.14799970108, 6008.289906019079, 5933.016077951958, 5851.38129111306
3.053053053053053e-06, 5998.131472934009, 6044.673106012174, 6059.587252804958, 6008.230357728606, 5933.31386605154, 5851.916506298168
3.063063063063063e-06, 5997.797585476579, 6043.826529142279, 6059.028546976658, 6008.169127088463, 5933.6087588459, 5852.448537358167
3.073073073073073e-06, 5997.466966331478, 6042.989291904769, 6058.471893543514, 6008.1062443823985, 5933.9007847276225, 5852.97740811058
3.0830830830830832e-06, 5997.139579597963, 6042.161283421734, 6057.917303401312, 6008.041739487983, 5934.189971790539, 5853.503142150149
3.093093093093093e-06, 5996.815389800194, 6041.34239419044, 6057.364787022127, 6007.975641881739, 5934.476347833174, 5854.025762851313
3.1031031031031033e-06, 5996.494361881897, 6040.532516065767, 6056.814354462062, 6007.907980644241, 5934.759940362146, 5854.545293370609
3.113113113113113e-06, 5996.176461201197, 6039.731542242882, 6056.266015368812, 6007.838784465105, 5935.0407765953805, 5855.061756649069
3.1231231231231234e-06, 5995.861653525406, 6038.93936724013, 6055.719778989191, 6007.768081647946, 5935.318883465538, 5855.575175414589
3.133133133133133e-06, 5995.549905026016, 6038.155886882158, 6055.175654176418, 6007.695900115249, 5935.594287623043, 5856.085572184246
3.1431431431431434e-06, 5995.241182273608, 6037.380998283244, 6054.633649397508, 6007.622267413213, 5935.867015439641, 5856.592969266632
3.1531531531531532e-06, 5994.9354522329595, 6036.6145998308675, 6054.093772740253, 6007.547210716483, 5936.13709301118, 5857.097388764098
3.163163163163163e-06, 5994.632682258119, 6035.856591169472, 6053.556031920373, 6007.470756832877, 5936.404546161002, 5857.598852575027
3.1731731731731733e-06, 5994.332840087604, 6035.106873184455, 6053.02043428836, 6007.39293220801, 5936.669400442893, 5858.0973823960485
3.183183183183183e-06, 5994.0358938396075, 6034.365347986357, 6052.486986836347, 6007.313762929875, 5936.931681144229, 5858.592999724238
3.1931931931931933e-06, 5993.741812007348, 6033.631918895263, 6051.955696204769, 6007.233274733379, 5937.191413288929, 5859.085725859278
3.203203203203203e-06, 5993.450563454381, 6032.906490425407, 6051.426568689004, 6007.151493004795, 5937.448621640485, 5859.575581905612
3.2132132132132134e-06, 5993.162117410051, 6032.188968269975, 6050.899610245813, 6007.068442786174, 5937.70333070475, 5860.062588774546
3.2232232232232232e-06, 5992.876443464943, 6031.479259286105, 6050.374826499842, 6006.98414877971, 5937.95556473317, 5860.5467671863635
3.2332332332332335e-06, 5992.593511566451, 6030.77727148009, 6049.852222749782, 6006.898635352028, 5938.205347725206, 5861.02813767236
3.2432432432432433e-06, 5992.313292014336, 6030.082913992766, 6049.331803974719, 6006.8119265384175, 5938.452703431657, 5861.506720576919
3.2532532532532535e-06, 5992.035755456411, 6029.396097085088, 6048.813574840109, 6006.724046047057, 5938.697655357051, 5861.982536059501
3.2632632632632633e-06, 5991.760872884239, 6028.716732123906, 6048.297539703853, 6006.6350172631055, 5938.940226762639, 5862.455604096653
3.273273273273273e-06, 5991.488615628869, 6028.044731567917, 6047.783702622179, 6006.5448632528305, 5939.180440669003, 5862.925944483964
3.2832832832832834e-06, 5991.218955356682, 6027.380008953798, 6047.272067355507, 6006.453606767613, 5939.418319858929, 5863.3935768380215
3.293293293293293e-06, 5990.951864065268, 6026.72247888253, 6046.76263737412, 6006.3612702479395, 5939.653886879859, 5863.858520598328
3.3033033033033035e-06, 5990.687314079301, 6026.072057005886, 6046.25541586385, 6006.267875827335, 5939.887164046714, 5864.320795029204
3.3133133133133133e-06, 5990.42527804658, 6025.4286600131045, 6045.7504057316155, 6006.173445336242, 5940.118173444413, 5864.780419221657
3.3233233233233235e-06, 5990.165728934004, 6024.792205617736, 6045.247609610871, 6006.07800030586, 5940.346936930433, 5865.23741209524
3.3333333333333333e-06, 5989.908640023658, 6024.162612544653, 6044.747029866955, 6005.981561971925, 5940.573476137284, 5865.691792399873
3.3433433433433436e-06, 5989.653984908965, 6023.539800517236, 6044.24866860251, 6005.884151278446, 5940.79781247534, 5866.143578717678
3.3533533533533534e-06, 5989.401737490853, 6022.923690244722, 6043.752527662488, 6005.785788881401, 5941.01996713479, 5866.592789464732
3.3633633633633636e-06, 5989.1518719739515, 6022.31420340972, 6043.258608639469, 6005.686495152376, 5941.2399610885905, 5867.039442892868
3.3733733733733734e-06, 5988.904362862916, 6021.7112626558865, 6042.766912878589, 6005.586290182167, 5941.457815094619, 5867.483557091392
3.3833833833833833e-06, 5988.65918495871, 6021.11479157576, 6042.277441482546, 6005.485193784332, 5941.67354969811, 5867.925149988825
3.3933933933933935e-06, 5988.416313354991, 6020.524714698754, 6041.790195316491, 6005.383225498689, 5941.88718523408, 5868.36423935461
3.4034034034034033e-06, 5988.175723434522, 6019.940957479308, 6041.305175012792, 6005.280404594799, 5942.098741829533, 5868.800842800775
3.4134134134134136e-06, 5987.937390865633, 6019.3634462851915, 6040.822380975841, 6005.176750075365, 5942.308239405977, 5869.234977783628
3.4234234234234234e-06, 5987.701291598712, 6018.792108385953, 6040.341813386635, 6005.072280679629, 5942.515697681476, 5869.666661605373
3.4334334334334336e-06, 5987.467401862792, 6018.226871941527, 6039.863472207404, 6004.967014886689, 5942.721136173055, 5870.095911415752
3.4434434434434434e-06, 5987.235698162103, 6017.667665990986, 6039.387357186103, 6004.8609709188095, 5942.9245741988625, 5870.522744213645
3.4534534534534537e-06, 5987.006157272723, 6017.114420441436, 6038.913467860878, 6004.754166744651, 5943.126030880458, 5870.9471768486665
3.4634634634634635e-06, 5986.7787562392705, 6016.567066057054, 6038.441803564345, 6004.646620082511, 5943.325525144746, 5871.369226022711
3.4734734734734737e-06, 5986.553472371628, 6016.025534448275, 6037.972363428, 6004.5383484034555, 5943.523075726448, 5871.788908291528
3.4834834834834835e-06, 5986.330283241669, 6015.489758061111, 6037.505146386395, 6004.42936893449, 5943.718701170049, 5872.206240066247
3.4934934934934938e-06, 5986.109166680109, 6014.959670166613, 6037.040151181239, 6004.319698661625, 5943.912419831788, 5872.6212376148715
3.5035035035035036e-06, 5985.890100773331, 6014.435204850463, 6036.577376365599, 6004.2093543329265, 5944.104249881971, 5873.033917063808
3.5135135135135134e-06, 5985.673063860249, 6013.916297002707, 6036.116820307849, 6004.098352461553, 5944.294209306847, 5873.444294399312
3.5235235235235237e-06, 5985.458034529278, 6013.402882307619, 6035.658481195656, 6003.986709328711, 5944.482315910708, 5873.852385468972
3.5335335335335335e-06, 5985.244991615255, 6012.894897233693, 6035.202357039878, 6003.874440986601, 5944.668587317836, 5874.2582059831475
3.5435435435435437e-06, 5985.033914196467, 6012.3922790237675, 6034.7484456783795, 6003.761563261323, 5944.853040974489, 5874.661771516376
3.5535535535535535e-06, 5984.824781591685, 6011.894965685274, 6034.296744779837, 6003.64809175574, 5945.035694150914, 5875.0630975088225
3.5635635635635638e-06, 5984.617573357224, 6011.402895980615, 6033.847251847425, 6003.534041852303, 5945.216563943196, 5875.462199267636
3.5735735735735736e-06, 5984.4122692840865, 6010.916009417663, 6033.399964222461, 6003.419428715854, 5945.395667275203, 5875.859091968343
3.583583583583584e-06, 5984.208849395095, 6010.434246240384, 6032.954879088015, 6003.304267296385, 5945.573020900449, 5876.253790656215
3.5935935935935936e-06, 5984.00729394208, 6009.957547419577, 6032.51199347242, 6003.188572331755, 5945.74864140395, 5876.646310247593
3.603603603603604e-06, 5983.8075834031, 6009.4858546437445, 6032.071304252774, 6003.072358350393, 5945.922545204118, 5877.036665531244
3.6136136136136137e-06, 5983.609698479699, 6009.019110310064, 6031.632808158343, 6002.955639673941, 5946.094748554542, 5877.424871169657
3.6236236236236235e-06, 5983.413620094215, 6008.557257515492, 6031.19650177389, 6002.838430419895, 5946.265267545691, 5877.81094170034
3.6336336336336338e-06, 5983.21932938709, 6008.1002400479665, 6030.762381543072, 6002.720744504187, 5946.434118106946, 5878.194891537122
3.6436436436436436e-06, 5983.026807714216, 6007.648002377741, 6030.330443771581, 6002.602595643742, 5946.60131600803, 5878.5767349714
3.653653653653654e-06, 5982.836036644363, 6007.200489648812, 6029.900684630404, 6002.483997359002, 5946.766876860948, 5878.956486173414
3.6636636636636636e-06, 5982.646997956559, 6006.75764767047, 6029.47310015898, 6002.364962976447, 5946.930816121684, 5879.334159193467
3.673673673673674e-06, 5982.459673637601, 6006.319422908947, 6029.047686268247, 6002.245505631019, 5947.093149091789, 5879.709767963167
3.6836836836836837e-06, 5982.274045879502, 6005.8857624791835, 6028.624438743738, 6002.125638268592, 5947.253890920211, 5880.083326296632
3.693693693693694e-06, 5982.09009707704, 6005.456614136699, 6028.203353248516, 6002.005373648353, 5947.413056604774, 5880.454847891679
3.7037037037037037e-06, 5981.907809825272, 6005.031926269554, 6027.784425326173, 6001.884724345187, 5947.57066099398, 5880.824346331026
3.713713713713714e-06, 5981.727166917168, 6004.611647890434, 6027.367650403675, 6001.763702752014, 5947.726718788466, 5881.191835083445
3.723723723723724e-06, 5981.548151341194, 6004.1957286288225, 6026.95302379426, 6001.642321082104, 5947.881244542781, 5881.557327504925
3.7337337337337336e-06, 5981.370746278957, 6003.784118723276, 6026.540540700128, 6001.520591371369, 5948.034252666651, 5881.920836839809
3.743743743743744e-06, 5981.194935102882, 6003.376769013802, 6026.130196215372, 6001.398525480612, 5948.185757427017, 5882.282376221945
3.7537537537537537e-06, 5981.020701373926, 6002.973630934334, 6025.721985328505, 6001.276135097764, 5948.335772949105, 5882.641958675773
3.763763763763764e-06, 5980.848028839289, 6002.574656505301, 6025.315902925235, 6001.153431740076, 5948.484313218284, 5882.999597117452
3.7737737737737737e-06, 5980.676901430171, 6002.179798326292, 6024.911943791011, 6001.0304267563, 5948.6313920813245, 5883.355304355938
3.783783783783784e-06, 5980.50730325959, 6001.789009568814, 6024.5101026136035, 6000.907131328833, 5948.777023247975, 5883.709093094067
3.7937937937937938e-06, 5980.3392186201745, 6001.402243969148, 6024.11037398572, 6000.783556475842, 5948.92122029265, 5884.06097592963
3.803803803803804e-06, 5980.172631981996, 6001.019455821289, 6023.712752407342, 6000.659713053346, 5949.063996655466, 5884.410965356413
3.813813813813814e-06, 5980.0075279904695, 6000.640599969985, 6023.3172322882965, 6000.535611757296, 5949.20536564405, 5884.759073765256
3.823823823823824e-06, 5979.8438914642065, 6000.265631803854, 6022.92380795058, 6000.4112631256085, 5949.345340434731, 5885.105313445061
3.833833833833834e-06, 5979.681707392995, 5999.894507248599, 6022.532473630745, 6000.286677540188, 5949.483934074054, 5885.449696583838
3.843843843843844e-06, 5979.520960935699, 5999.527182760305, 6022.143223482208, 6000.161865228912, 5949.621159480081, 5885.792235269684
3.853853853853854e-06, 5979.361637418242, 5999.163615318823, 6021.75605157756, 6000.036836267602, 5949.75702944389, 5886.132941491805
3.863863863863864e-06, 5979.203722331621, 5998.8037624212375, 6021.370951910791, 5999.911600581967, 5949.891556630846, 5886.471827141486
3.873873873873874e-06, 5979.047201329929, 5998.44758207542, 6020.98791839947, 5999.786167949517, 5950.024753581928, 5886.808904013063
3.883883883883884e-06, 5978.892060228384, 5998.09503279366, 6020.606944886911, 5999.660548001462, 5950.156632715, 5887.144183804886
3.893893893893894e-06, 5978.738285001436, 5997.746073586382, 6020.228025144356, 5999.534750224572, 5950.287206326329, 5887.477678120285
3.903903903903904e-06, 5978.5858617808135, 5997.400663955946, 6019.8511528730205, 5999.408783963042, 5950.4164865917, 5887.809398468489
3.913913913913914e-06, 5978.434776853715, 5997.05876389051, 6019.476321706129, 5999.2826584202985, 5950.54448556768, 5888.139356265568
3.923923923923924e-06, 5978.285016660877, 5996.720333857997, 6019.1035252109705, 5999.156382660813, 5950.6712151929805, 5888.467562835346
3.933933933933934e-06, 5978.13656779479, 5996.385334800117, 6018.732756890883, 5999.029965611879, 5950.796687289687, 5888.7940294103255
3.943943943943944e-06, 5977.98941699789, 5996.053728126475, 6018.364010187183, 5998.9034160653655, 5950.920913564465, 5889.118767132568
3.953953953953954e-06, 5977.843551160733, 5995.725475708753, 6017.997278481068, 5998.7767426794535, 5951.04390560973, 5889.441787054587
3.963963963963964e-06, 5977.69895732028, 5995.400539874965, 6017.632555095552, 5998.649953980354, 5951.1656749050135, 5889.763100140232
3.973973973973974e-06, 5977.555622658104, 5995.078883403788, 6017.269833297255, 5998.523058363994, 5951.286232817991, 5890.08271726556
3.983983983983984e-06, 5977.413534498703, 5994.760469518959, 6016.909106298246, 5998.396064097697, 5951.405590605732, 5890.400649219678
3.993993993993994e-06, 5977.272680307788, 5994.445261883752, 6016.550367257813, 5998.268979321825, 5951.523759415841, 5890.716906705611
4.004004004004004e-06, 5977.133047690613, 5994.133224595517, 6016.193609284234, 5998.141812051412, 5951.640750287638, 5891.031500341135
4.014014014014014e-06, 5976.9946243903, 5993.824322180295, 6015.838825436498, 5998.014570177774, 5951.756574153334, 5891.3444406596045
4.024024024024024e-06, 5976.857398286205, 5993.5185195874965, 6015.486008725966, 5997.887261470103, 5951.871241839035, 5891.655738110774
4.034034034034034e-06, 5976.721357392319, 5993.215782184653, 6015.1351521180595, 5997.759893577032, 5951.98476406597, 5891.965403061618
4.044044044044044e-06, 5976.58648985564, 5992.916075752231, 6014.78624853388, 5997.632474028191, 5952.097151451548, 5892.27344579713
4.0540540540540545e-06, 5976.452783954638, 5992.619366478512, 6014.439290851799, 5997.505010235727, 5952.208414510391, 5892.579876521098
4.064064064064064e-06, 5976.320228097643, 5992.325620954539, 6014.094271909053, 5997.37750949584, 5952.3185636555145, 5892.884705356929
4.074074074074074e-06, 5976.188810821362, 5992.03480616913, 6013.751184503273, 5997.249978990246, 5952.427609199333, 5893.187942348386
4.084084084084084e-06, 5976.058520789297, 5991.746889503951, 6013.410021393995, 5997.122425787679, 5952.535561354681, 5893.489597460382
4.094094094094094e-06, 5975.9293467903235, 5991.461838728646, 6013.070775304129, 5996.9948568453365, 5952.642430235829, 5893.789680579721
4.1041041041041045e-06, 5975.801277737121, 5991.17962199605, 6012.733438921489, 5996.867279010321, 5952.74822585966, 5894.088201515866
4.114114114114114e-06, 5975.6743026647855, 5990.9002078374315, 6012.398004900154, 5996.739699021059, 5952.852958146533, 5894.385170001673
4.124124124124124e-06, 5975.548410729317, 5990.623565157822, 6012.064465861878, 5996.612123508706, 5952.956636921255, 5894.680595694116
4.134134134134134e-06, 5975.423591206257, 5990.349663231395, 6011.732814397533, 5996.484558998531, 5953.059271914252, 5894.974488175035
4.1441441441441446e-06, 5975.299833489221, 5990.078471696899, 6011.403043068386, 5996.357011911287, 5953.160872762336, 5895.266856951834
4.154154154154154e-06, 5975.177127088539, 5989.809960553158, 6011.075144407469, 5996.229488564568, 5953.261449009767, 5895.557711458198
4.164164164164164e-06, 5975.055461629865, 5989.544100154616, 6010.749110920887, 5996.101995174137, 5953.361010109244, 5895.847061054802
4.174174174174174e-06, 5974.934826852827, 5989.280861206957, 6010.42493508907, 5995.974537855244, 5953.4595654227405, 5896.134915029998
4.184184184184185e-06, 5974.815212609672, 5989.020214762759, 6010.102609368025, 5995.84712262394, 5953.557124222435, 5896.4212826005005
4.1941941941941945e-06, 5974.69660886397, 5988.76213221722, 6009.782126190622, 5995.719755398349, 5953.653695691806, 5896.706172912077
4.204204204204204e-06, 5974.579005689253, 5988.506585303932, 6009.463477967703, 5995.592441999944, 5953.749288926214, 5896.989595040207
4.214214214214214e-06, 5974.462393267763, 5988.253546090704, 6009.146657089338, 5995.465188154808, 5953.843912934062, 5897.271557990749
4.224224224224224e-06, 5974.34676188918, 5988.002986975443, 6008.831655925955, 5995.337999494863, 5953.937576637542, 5897.552070700611
4.234234234234235e-06, 5974.2321019493265, 5987.754880682088, 6008.518466829485, 5995.210881559098, 5954.03028887354, 5897.8311420383825
4.2442442442442444e-06, 5974.118403948936, 5987.509200256595, 6008.207082134446, 5995.083839794778, 5954.122058394426, 5898.108780804986
4.254254254254254e-06, 5974.00565849244, 5987.265919062968, 6007.89749415908, 5994.956879558645, 5954.212893869005, 5898.384995734319
4.264264264264264e-06, 5973.893856286725, 5987.025010779347, 6007.589695206407, 5994.830006118081, 5954.302803883292, 5898.659795493873
4.274274274274275e-06, 5973.782988139947, 5986.786449394137, 6007.283677565295, 5994.70322465228, 5954.391796941416, 5898.933188685356
4.2842842842842845e-06, 5973.673044960335, 5986.550209202197, 6006.979433511545, 5994.576540253406, 5954.479881466531, 5899.205183845315
4.294294294294294e-06, 5973.564017755031, 5986.316264801069, 6006.676955308969, 5994.449957927712, 5954.56706580177, 5899.475789445744
4.304304304304304e-06, 5973.455897628943, 5986.084591087255, 6006.376235210532, 5994.323482596684, 5954.653358211415, 5899.74501389468
4.314314314314314e-06, 5973.348675783567, 5985.855163252545, 6006.077265459583, 5994.197119098125, 5954.738766882222, 5900.012865536802
4.324324324324325e-06, 5973.2423435158835, 5985.627956780389, 6005.78003829125, 5994.070872187263, 5954.823299925217, 5900.279352654028
4.3343343343343345e-06, 5973.136892217242, 5985.402947442313, 6005.484545934176, 5993.944746537842, 5954.906965378233, 5900.544483466085
4.344344344344344e-06, 5973.032313372244, 5985.180111294389, 6005.190780612711, 5993.818746743167, 5954.989771209507, 5900.808266131097
4.354354354354354e-06, 5972.928598557677, 5984.9594246737315, 6004.898734549944, 5993.6928773171785, 5955.071725323166, 5901.070708746159
4.364364364364365e-06, 5972.825739441432, 5984.740864195061, 6004.608399971873, 5993.567142695503, 5955.152835567294, 5901.331819347893
4.374374374374375e-06, 5972.723727781409, 5984.524406747291, 6004.319769112835, 5993.441547236472, 5955.233109744783, 5901.591605913033
4.384384384384384e-06, 5972.622555424546, 5984.310029490174, 6004.0328342218345, 5993.316095222162, 5955.312555626223, 5901.850076358965
4.394394394394394e-06, 5972.522214305683, 5984.097709850975, 6003.747587566832, 5993.190790859395, 5955.3911809582905, 5902.107238544292
4.404404404404405e-06, 5972.4226964466225, 5983.887425521196, 6003.464021430349, 5993.06563828073, 5955.468993452923, 5902.363100269355
4.414414414414415e-06, 5972.323993955077, 5983.679154453343, 6003.1821280863915, 5992.940641545376, 5955.546000735052, 5902.6176692767385
4.4244244244244245e-06, 5972.226099023687, 5983.472874857729, 6002.901899754917, 5992.815804640109, 5955.6222102406555, 5902.870953251751
4.434434434434434e-06, 5972.129003929017, 5983.268565199319, 6002.623328557287, 5992.691131480118, 5955.697629116977, 5903.122959822861
